ISIN코드,기업명,배당기준일,기준종가일,종가,1주당배당금,공시배당률,투자금액,시가배당률(%),매수주식수,총배당금,투자금대비배당률(%)
KR7140860008,파크시스템스,2023-12-31,2023-12-28,173500.0,400.0,80.0,10000000.0,0.23054755043227668,57,22800.0,0.22799999999999998
KR7140860008,파크시스템스,2024-12-31,2024-12-30,211500.0,500.0,100.0,10000000.0,0.2364066193853428,47,23500.0,0.23500000000000001
KR7140910001,에이자기관리부동산투자회사,2020-12-31,2020-12-30,6860.0,750.0,15.0,10000000.0,10.932944606413994,1457,1092750.0,10.9275
KR7140910001,에이자기관리부동산투자회사,2021-12-31,2021-12-30,8840.0,250.0,5.0,10000000.0,2.828054298642534,1131,282750.0,2.8275
KR7140910001,에이자기관리부동산투자회사,2022-12-31,2022-12-29,4095.0,200.0,4.0,10000000.0,4.884004884004884,2442,488400.0,4.884
KR7141000000,비아트론,2020-12-31,2020-12-30,10900.0,100.0,20.0,10000000.0,0.9174311926605505,917,91700.0,0.9169999999999999
KR7141000000,비아트론,2021-12-31,2021-12-30,11050.0,100.0,20.0,10000000.0,0.904977375565611,904,90400.0,0.9039999999999999
KR7141000000,비아트론,2022-12-31,2022-12-29,8630.0,150.0,30.0,10000000.0,1.738122827346466,1158,173700.0,1.737
KR7141000000,비아트론,2024-12-31,2024-12-30,7160.0,100.0,20.0,10000000.0,1.3966480446927374,1396,139600.0,1.396
KR7122990005,와이솔,2020-12-31,2020-12-30,16800.0,250.0,50.0,10000000.0,1.488095238095238,595,148750.0,1.4874999999999998
KR7122990005,와이솔,2021-12-31,2021-12-30,10900.0,250.0,50.0,10000000.0,2.293577981651376,917,229250.0,2.2925
KR7122990005,와이솔,2022-12-31,2022-12-29,6710.0,250.0,50.0,10000000.0,3.7257824143070044,1490,372500.0,3.7249999999999996
KR7122990005,와이솔,2024-03-31,2024-03-29,8040.0,250.0,50.0,10000000.0,3.109452736318408,1243,310750.0,3.1075
KR7122990005,와이솔,2025-03-31,2025-03-28,5990.0,500.0,100.0,10000000.0,8.347245409015025,1669,834500.0,8.344999999999999
KR7123040008,엠에스오토텍,2020-12-31,2020-12-30,8880.0,50.0,10.0,10000000.0,0.5630630630630631,1126,56300.0,0.563
KR7123040008,엠에스오토텍,2022-12-31,2022-12-29,4205.0,50.0,10.0,10000000.0,1.1890606420927468,2378,118900.0,1.189
KR7123040008,엠에스오토텍,2023-12-31,2023-12-28,5280.0,75.0,15.0,10000000.0,1.4204545454545454,1893,141975.0,1.41975
KR7123410003,코리아에프티,2020-12-31,2020-12-30,2910.0,30.0,30.0,10000000.0,1.0309278350515463,3436,103080.0,1.0308
KR7123410003,코리아에프티,2021-12-31,2021-12-30,3310.0,60.0,60.0,10000000.0,1.812688821752266,3021,181260.0,1.8126
KR7123410003,코리아에프티,2022-12-31,2022-12-29,2385.0,80.0,80.0,10000000.0,3.3542976939203357,4192,335360.0,3.3536
KR7123410003,코리아에프티,2023-12-31,2023-12-28,3620.0,120.0,120.0,10000000.0,3.314917127071823,2762,331440.0,3.3144
KR7123410003,코리아에프티,2025-04-02,2025-04-01,4815.0,150.0,150.0,10000000.0,3.115264797507788,2076,311400.0,3.114
KR7123570004,이엠넷,2020-12-31,2020-12-30,4150.0,50.0,10.0,10000000.0,1.2048192771084338,2409,120450.0,1.2045
KR7123570004,이엠넷,2021-12-31,2021-12-30,6800.0,200.0,40.0,10000000.0,2.941176470588235,1470,294000.0,2.94
KR7123570004,이엠넷,2022-12-31,2022-12-29,4080.0,90.0,18.0,10000000.0,2.2058823529411766,2450,220500.0,2.205
KR7123570004,이엠넷,2023-12-31,2023-12-28,3670.0,50.0,10.0,10000000.0,1.3623978201634876,2724,136200.0,1.362
KR7123570004,이엠넷,2024-12-31,2024-12-30,2300.0,60.0,12.0,10000000.0,2.608695652173913,4347,260820.0,2.6082
KR7142210004,유니트론텍,2020-12-31,2020-12-30,7140.0,50.0,10.0,10000000.0,0.700280112044818,1400,70000.0,0.7000000000000001
KR7142210004,유니트론텍,2021-12-31,2021-12-30,6520.0,75.0,15.0,10000000.0,1.1503067484662577,1533,114975.0,1.14975
KR7142210004,유니트론텍,2022-12-31,2022-12-29,3775.0,100.0,20.0,10000000.0,2.6490066225165565,2649,264900.0,2.649
KR7142210004,유니트론텍,2023-12-31,2023-12-28,4100.0,100.0,20.0,10000000.0,2.4390243902439024,2439,243900.0,2.439
KR7142210004,유니트론텍,2024-12-31,2024-12-30,4855.0,150.0,30.0,10000000.0,3.089598352214212,2059,308850.0,3.0885
KR7143160000,아이디스,2020-12-31,2020-12-30,27250.0,300.0,60.0,10000000.0,1.1009174311926606,366,109800.0,1.098
KR7143160000,아이디스,2021-12-31,2021-12-30,23500.0,300.0,60.0,10000000.0,1.276595744680851,425,127500.0,1.275
KR7143160000,아이디스,2022-12-31,2022-12-29,22150.0,350.0,70.0,10000000.0,1.580135440180587,451,157850.0,1.5785
KR7143160000,아이디스,2023-12-31,2023-12-28,21550.0,300.0,60.0,10000000.0,1.3921113689095126,464,139200.0,1.392
KR7143160000,아이디스,2024-12-31,2024-12-30,16710.0,300.0,60.0,10000000.0,1.7953321364452424,598,179400.0,1.794
KR7143240000,사람인,2020-12-31,2020-12-30,27000.0,600.0,120.0,10000000.0,2.2222222222222223,370,222000.0,2.22
KR7143240000,사람인,2021-12-31,2021-12-30,41500.0,600.0,120.0,10000000.0,1.4457831325301205,240,144000.0,1.44
KR7143240000,사람인,2022-12-31,2022-12-29,26400.0,700.0,140.0,10000000.0,2.6515151515151514,378,264600.0,2.646
KR7143240000,사람인,2023-12-31,2023-12-28,17490.0,500.0,100.0,10000000.0,2.858776443682104,571,285500.0,2.855
KR7143240000,사람인,2025-03-31,2025-03-28,15190.0,500.0,100.0,10000000.0,3.2916392363396976,658,329000.0,3.29
KR7144510005,지씨셀,2020-12-31,2020-12-30,92100.0,100.0,20.0,10000000.0,0.10857763300760044,108,10800.0,0.108
KR7144510005,지씨셀,2022-12-31,2022-12-29,47150.0,350.0,70.0,10000000.0,0.7423117709437964,212,74200.0,0.742
KR7144510005,지씨셀,2023-12-31,2023-12-28,45500.0,100.0,20.0,10000000.0,0.21978021978021978,219,21900.0,0.219
KR7144960002,뉴파워프라즈마,2020-12-31,2020-12-30,6590.0,50.0,50.0,10000000.0,0.7587253414264037,1517,75850.0,0.7585
KR7144960002,뉴파워프라즈마,2021-12-31,2021-12-30,6410.0,50.0,50.0,10000000.0,0.7800312012480499,1560,78000.0,0.7799999999999999
KR7144960002,뉴파워프라즈마,2022-12-31,2022-12-29,3540.0,50.0,50.0,10000000.0,1.4124293785310735,2824,141200.0,1.4120000000000001
KR7144960002,뉴파워프라즈마,2023-12-31,2023-12-28,5250.0,50.0,50.0,10000000.0,0.9523809523809524,1904,95200.0,0.9520000000000001
KR7144960002,뉴파워프라즈마,2024-12-31,2024-12-30,4420.0,50.0,50.0,10000000.0,1.1312217194570136,2262,113100.0,1.131
KR7145270005,케이탑자기관리부동산투자회사,2020-12-31,2020-12-30,1175.0,80.0,8.0,10000000.0,6.808510638297872,8510,680800.0,6.808
KR7145270005,케이탑자기관리부동산투자회사,2021-12-31,2021-12-30,1410.0,40.0,4.0,10000000.0,2.8368794326241136,7092,283680.0,2.8368
KR7145270005,케이탑자기관리부동산투자회사,2022-12-31,2022-12-29,885.0,108.0,10.8,10000000.0,12.203389830508476,11299,1220292.0,12.20292
KR7145270005,케이탑자기관리부동산투자회사,2023-12-31,2023-12-28,1020.0,95.0,9.5,10000000.0,9.313725490196079,9803,931285.0,9.312850000000001
KR7145270005,케이탑자기관리부동산투자회사,2024-12-31,2024-12-30,953.0,68.0,6.8,10000000.0,7.135362014690451,10493,713524.0,7.13524
KR7126880004,제이엔케이글로벌,2022-12-31,2022-12-29,5140.0,100.0,20.0,10000000.0,1.9455252918287937,1945,194500.0,1.9449999999999998
KR7126880004,제이엔케이글로벌,2024-12-31,2024-12-30,3595.0,50.0,10.0,10000000.0,1.3908205841446455,2781,139050.0,1.3905
KR7128660008,피제이메탈,2020-12-31,2020-12-30,2285.0,120.0,24.0,10000000.0,5.25164113785558,4376,525120.0,5.251200000000001
KR7128660008,피제이메탈,2021-12-31,2021-12-30,5320.0,150.0,30.0,10000000.0,2.819548872180451,1879,281850.0,2.8185000000000002
KR7128660008,피제이메탈,2022-12-31,2022-12-29,3290.0,135.0,27.0,10000000.0,4.103343465045593,3039,410265.0,4.10265
KR7128660008,피제이메탈,2023-12-31,2023-12-28,3700.0,150.0,30.0,10000000.0,4.054054054054054,2702,405300.0,4.053
KR7128660008,피제이메탈,2024-12-31,2024-12-30,3015.0,150.0,30.0,10000000.0,4.975124378109453,3316,497400.0,4.974
KR7128940004,한미약품,2020-12-31,2020-12-30,366500.0,500.0,20.0,10000000.0,0.1364256480218281,27,13500.0,0.135
KR7128940004,한미약품,2021-12-31,2021-12-30,276000.0,500.0,20.0,10000000.0,0.18115942028985507,36,18000.0,0.18
KR7128940004,한미약품,2022-12-31,2022-12-29,298000.0,500.0,20.0,10000000.0,0.16778523489932887,33,16500.0,0.165
KR7128940004,한미약품,2023-12-31,2023-12-28,352500.0,500.0,20.0,10000000.0,0.14184397163120568,28,14000.0,0.13999999999999999
KR7128940004,한미약품,2024-06-30,2024-06-28,270500.0,250.0,10.0,10000000.0,0.09242144177449169,36,9000.0,0.09
KR7128940004,한미약품,2024-12-31,2024-12-30,280500.0,1000.0,40.0,10000000.0,0.35650623885918004,35,35000.0,0.35000000000000003
KR7129260006,인터지스,2021-12-31,2021-12-30,3485.0,100.0,20.0,10000000.0,2.8694404591104736,2869,286900.0,2.869
KR7129260006,인터지스,2022-12-31,2022-12-29,2800.0,120.0,24.0,10000000.0,4.285714285714286,3571,428520.0,4.2852
KR7129260006,인터지스,2023-12-31,2023-12-28,2370.0,100.0,20.0,10000000.0,4.219409282700422,4219,421900.0,4.218999999999999
KR7129260006,인터지스,2024-12-31,2024-12-30,2415.0,100.0,20.0,10000000.0,4.140786749482402,4140,414000.0,4.14
KR7129890000,앱코,2024-12-31,2024-12-30,994.0,20.0,20.0,10000000.0,2.0120724346076457,10060,201200.0,2.012
KR7129890000,앱코,2025-12-31,2025-12-30,1070.0,174.0,174.0,10000000.0,16.261682242990656,9345,1626030.0,16.2603
KR7127980001,화인써키트,2023-12-31,2023-12-28,8130.0,400.0,400.0,10000000.0,4.920049200492005,1230,492000.0,4.92
KR7127980001,화인써키트,2024-12-31,2024-12-30,5900.0,350.0,350.0,10000000.0,5.932203389830509,1694,592900.0,5.929
KR7130740004,티피씨,2021-12-31,2021-12-30,4550.0,30.0,6.0,10000000.0,0.6593406593406593,2197,65910.0,0.6591
KR7131030009,옵투스제약,2020-12-31,2020-12-30,8360.0,100.0,20.0,10000000.0,1.1961722488038278,1196,119600.0,1.196
KR7131030009,옵투스제약,2021-12-31,2021-12-30,6770.0,100.0,20.0,10000000.0,1.4771048744460855,1477,147700.0,1.477
KR7131030009,옵투스제약,2022-12-31,2022-12-29,6290.0,100.0,20.0,10000000.0,1.5898251192368837,1589,158900.0,1.5890000000000002
KR7131030009,옵투스제약,2023-12-31,2023-12-28,5320.0,100.0,20.0,10000000.0,1.8796992481203008,1879,187900.0,1.879
KR7131090003,시큐브,2020-12-31,2020-12-30,1625.0,15.0,15.0,10000000.0,0.9230769230769231,6153,92295.0,0.9229499999999999
KR7131090003,시큐브,2021-12-31,2021-12-30,1390.0,25.0,25.0,10000000.0,1.7985611510791366,7194,179850.0,1.7985000000000002
KR7131090003,시큐브,2022-12-31,2022-12-29,1020.0,25.0,25.0,10000000.0,2.450980392156863,9803,245075.0,2.45075
KR7131090003,시큐브,2023-12-31,2023-12-28,1029.0,25.0,25.0,10000000.0,2.4295432458697768,9718,242950.0,2.4295
KR7131090003,시큐브,2024-12-31,2024-12-30,855.0,25.0,25.0,10000000.0,2.923976608187134,11695,292375.0,2.92375
KR7131090003,시큐브,2025-12-31,2025-12-30,3875.0,150.0,30.0,10000000.0,3.870967741935484,2580,387000.0,3.8699999999999997
KR7131180002,딜리,2020-12-31,2020-12-30,1550.0,40.0,40.0,10000000.0,2.5806451612903225,6451,258040.0,2.5804
KR7131180002,딜리,2021-12-31,2021-12-30,2090.0,40.0,40.0,10000000.0,1.9138755980861244,4784,191360.0,1.9136
KR7131180002,딜리,2022-12-31,2022-12-29,1365.0,40.0,40.0,10000000.0,2.93040293040293,7326,293040.0,2.9304
KR7131180002,딜리,2025-03-10,2025-03-07,896.0,40.0,40.0,10000000.0,4.464285714285714,11160,446400.0,4.4639999999999995
KR7131220006,대한과학,2020-12-31,2020-12-30,20700.0,60.0,12.0,10000000.0,0.2898550724637681,483,28980.0,0.2898
KR7131220006,대한과학,2021-12-31,2021-12-30,9850.0,60.0,12.0,10000000.0,0.6091370558375634,1015,60900.0,0.609
KR7131220006,대한과학,2022-12-31,2022-12-29,6840.0,60.0,12.0,10000000.0,0.8771929824561403,1461,87660.0,0.8765999999999999
KR7131220006,대한과학,2023-12-31,2023-12-28,6280.0,60.0,12.0,10000000.0,0.9554140127388535,1592,95520.0,0.9551999999999999
KR7131220006,대한과학,2024-12-31,2024-12-30,4630.0,60.0,12.0,10000000.0,1.2958963282937366,2159,129540.0,1.2954
KR7150900009,파수,2022-12-31,2022-12-29,9100.0,100.0,20.0,10000000.0,1.098901098901099,1098,109800.0,1.098
KR7150900009,파수,2023-12-31,2023-12-28,9500.0,100.0,20.0,10000000.0,1.0526315789473684,1052,105200.0,1.052
KR7150900009,파수,2024-12-31,2024-12-30,4900.0,100.0,20.0,10000000.0,2.0408163265306123,2040,204000.0,2.04
KR7151860004,케이지에코솔루션,2020-12-31,2020-12-30,6730.0,110.0,22.0,10000000.0,1.634472511144131,1485,163350.0,1.6335
KR7151860004,케이지에코솔루션,2021-12-31,2021-12-30,14650.0,120.0,24.0,10000000.0,0.8191126279863481,682,81840.0,0.8184
KR7151860004,케이지에코솔루션,2022-12-31,2022-12-29,9570.0,150.0,30.0,10000000.0,1.5673981191222568,1044,156600.0,1.566
KR7151860004,케이지에코솔루션,2023-12-31,2023-12-28,11270.0,120.0,24.0,10000000.0,1.064773735581189,887,106440.0,1.0644
KR7151860004,케이지에코솔루션,2024-12-31,2024-12-30,4740.0,120.0,24.0,10000000.0,2.5316455696202533,2109,253080.0,2.5308
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2020-03-05,2020-03-04,1765.0,50.0,1.4405070585,10000000.0,2.8328611898017,5665,283250.0,2.8325
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2020-06-05,2020-06-04,1775.0,10.0,0.2923121894,10000000.0,0.5633802816901409,5633,56330.0,0.5633
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2020-09-05,2020-09-04,1685.0,10.0,0.2931691586,10000000.0,0.5934718100890208,5934,59340.0,0.5934
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2020-12-05,2020-12-04,1635.0,50.0,1.4701558365,10000000.0,3.058103975535168,6116,305800.0,3.058
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2021-03-05,2021-03-04,1650.0,10.0,0.2984183826,10000000.0,0.6060606060606061,6060,60600.0,0.606
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2021-06-05,2021-06-04,1615.0,150.0,4.4896737504,10000000.0,9.287925696594428,6191,928650.0,9.2865
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2021-09-05,2021-09-03,1560.0,10.0,0.3133813851,10000000.0,0.641025641025641,6410,64100.0,0.641
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2021-12-05,2021-12-03,1590.0,10.0,0.3143665514,10000000.0,0.628930817610063,6289,62890.0,0.6289
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2022-03-05,2022-03-04,1515.0,190.0,6.3737001006,10000000.0,12.541254125412541,6600,1254000.0,12.540000000000001
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2022-06-05,2022-06-03,1550.0,10.0,0.3153579313,10000000.0,0.6451612903225806,6451,64510.0,0.6451
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2022-12-15,2022-12-14,28.0,1670.0,56.2100302928,10000000.0,5964.285714285715,357142,596427140.0,5964.2714
KR7152550000,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2023-12-28,2023-12-27,347.0,14.0,1.0760953113,10000000.0,4.034582132564841,28818,403452.0,4.03452
KR7155650005,와이엠씨,2020-12-31,2020-12-30,8880.0,150.0,30.0,10000000.0,1.6891891891891893,1126,168900.0,1.6889999999999998
KR7155650005,와이엠씨,2021-12-31,2021-12-30,7090.0,150.0,30.0,10000000.0,2.1156558533145273,1410,211500.0,2.1149999999999998
KR7155650005,와이엠씨,2022-12-31,2022-12-29,5650.0,250.0,50.0,10000000.0,4.424778761061947,1769,442250.0,4.4225
KR7155650005,와이엠씨,2023-12-31,2023-12-28,5710.0,200.0,40.0,10000000.0,3.502626970227671,1751,350200.0,3.5020000000000002
KR7155650005,와이엠씨,2024-12-31,2024-12-30,3340.0,75.0,15.0,10000000.0,2.245508982035928,2994,224550.0,2.2455
KR7155660004,디에스알,2020-12-31,2020-12-30,6250.0,50.0,10.0,10000000.0,0.8,1600,80000.0,0.8
KR7155660004,디에스알,2021-12-31,2021-12-30,5730.0,50.0,10.0,10000000.0,0.8726003490401396,1745,87250.0,0.8725
KR7155660004,디에스알,2022-12-31,2022-12-29,5530.0,60.0,12.0,10000000.0,1.0849909584086799,1808,108480.0,1.0848
KR7155660004,디에스알,2023-12-31,2023-12-28,4320.0,60.0,12.0,10000000.0,1.3888888888888888,2314,138840.0,1.3884
KR7155660004,디에스알,2024-12-31,2024-12-30,3815.0,70.0,14.0,10000000.0,1.834862385321101,2621,183470.0,1.8346999999999998
KR7158430009,아톤,2022-12-31,2022-12-29,21600.0,100.0,20.0,10000000.0,0.4629629629629629,462,46200.0,0.462
KR7158430009,아톤,2023-12-31,2023-12-28,4265.0,30.0,30.0,10000000.0,0.7033997655334115,2344,70320.0,0.7032
KR7158430009,아톤,2024-12-31,2024-12-30,5730.0,50.0,50.0,10000000.0,0.8726003490401396,1745,87250.0,0.8725
KR7159580000,제로투세븐,2023-12-31,2023-12-28,6390.0,50.0,10.0,10000000.0,0.7824726134585289,1564,78200.0,0.782
KR7159580000,제로투세븐,2024-12-31,2024-12-30,5430.0,50.0,10.0,10000000.0,0.9208103130755065,1841,92050.0,0.9205
KR7160980009,싸이맥스,2020-12-31,2020-12-30,20800.0,350.0,70.0,10000000.0,1.6826923076923077,480,168000.0,1.68
KR7160980009,싸이맥스,2021-12-31,2021-12-30,20000.0,400.0,80.0,10000000.0,2.0,500,200000.0,2.0
KR7160980009,싸이맥스,2022-12-31,2022-12-29,11600.0,300.0,60.0,10000000.0,2.586206896551724,862,258600.0,2.5860000000000003
KR7160980009,싸이맥스,2023-12-31,2023-12-28,14440.0,350.0,70.0,10000000.0,2.4238227146814406,692,242200.0,2.4219999999999997
KR7160980009,싸이맥스,2024-12-31,2024-12-30,8530.0,350.0,70.0,10000000.0,4.103165298944901,1172,410200.0,4.102
KR7161000005,애경케미칼,2020-12-31,2020-12-30,8940.0,350.0,70.0,10000000.0,3.9149888143176734,1118,391300.0,3.913
KR7161000005,애경케미칼,2021-12-31,2021-12-30,10850.0,550.0,110.0,10000000.0,5.0691244239631335,921,506550.0,5.0655
KR7161000005,애경케미칼,2022-12-31,2022-12-29,8870.0,550.0,110.0,10000000.0,6.200676437429538,1127,619850.0,6.1985
KR7161000005,애경케미칼,2023-12-31,2023-12-28,15350.0,250.0,50.0,10000000.0,1.6286644951140066,651,162750.0,1.6275000000000002
KR7161000005,애경케미칼,2024-12-31,2024-12-30,6830.0,281.0,56.2,10000000.0,4.11420204978038,1464,411384.0,4.11384
KR7161390000,한국타이어앤테크놀로지,2020-12-31,2020-12-30,39400.0,650.0,130.0,10000000.0,1.6497461928934012,253,164450.0,1.6445
KR7161390000,한국타이어앤테크놀로지,2021-12-31,2021-12-30,39700.0,700.0,140.0,10000000.0,1.7632241813602016,251,175700.0,1.757
KR7161390000,한국타이어앤테크놀로지,2022-12-31,2022-12-29,31150.0,800.0,160.0,10000000.0,2.568218298555377,321,256800.0,2.568
KR7161390000,한국타이어앤테크놀로지,2023-12-31,2023-12-28,45400.0,1300.0,260.0,10000000.0,2.8634361233480177,220,286000.0,2.86
KR7161390000,한국타이어앤테크놀로지,2025-03-31,2025-03-28,40050.0,2000.0,400.0,10000000.0,4.9937578027465666,249,498000.0,4.9799999999999995
KR7161390000,한국타이어앤테크놀로지,2025-09-04,2025-09-03,39650.0,800.0,160.0,10000000.0,2.01765447667087,252,201600.0,2.016
KR7161580006,필옵틱스,2022-12-31,2022-12-29,7000.0,35.0,7.0,10000000.0,0.5,1428,49980.0,0.49979999999999997
KR7161580006,필옵틱스,2023-09-30,2023-09-27,10460.0,188.0,37.6,10000000.0,1.7973231357552581,956,179728.0,1.79728
KR7161890009,한국콜마,2020-12-31,2020-12-30,50900.0,345.0,69.0,10000000.0,0.6777996070726915,196,67620.0,0.6762
KR7161890009,한국콜마,2021-12-31,2021-12-30,40250.0,415.0,83.0,10000000.0,1.031055900621118,248,102920.0,1.0292000000000001
KR7161890009,한국콜마,2022-12-31,2022-12-29,42600.0,500.0,100.0,10000000.0,1.1737089201877933,234,117000.0,1.17
KR7161890009,한국콜마,2023-12-31,2023-12-28,53600.0,600.0,120.0,10000000.0,1.1194029850746268,186,111600.0,1.1159999999999999
KR7161890009,한국콜마,2025-03-12,2025-03-11,61500.0,720.0,144.0,10000000.0,1.170731707317073,162,116640.0,1.1664
KR7162300008,신스틸,2023-12-31,2023-12-28,2985.0,19.0,19.0,10000000.0,0.6365159128978224,3350,63650.0,0.6365
KR7162300008,신스틸,2024-12-31,2024-12-30,2640.0,20.0,20.0,10000000.0,0.7575757575757576,3787,75740.0,0.7574
KR7163560006,동일고무벨트,2020-12-31,2020-12-30,9860.0,100.0,20.0,10000000.0,1.0141987829614605,1014,101400.0,1.014
KR7163560006,동일고무벨트,2021-12-31,2021-12-30,7530.0,80.0,16.0,10000000.0,1.0624169986719787,1328,106240.0,1.0624
KR7163560006,동일고무벨트,2022-12-31,2022-12-29,6200.0,120.0,24.0,10000000.0,1.935483870967742,1612,193440.0,1.9344000000000001
KR7163560006,동일고무벨트,2023-12-31,2023-12-28,6200.0,150.0,30.0,10000000.0,2.4193548387096775,1612,241800.0,2.418
